inventory_id,prod_id,qty,color,size,weight,retail,cost_price
43145,5753,3,Grey,medium,1,0,0
43143,5752,0,Rose,large,1,0,0
43187,5761,8,white,small,0,0,0
43111,5749,7,"",small,0,0,0
43159,5756,0,"",small,0,0,0
43185,5761,13,grey,medium,0,0,0
43137,5751,0,"",large,1,0,0
43135,5751,0,"",small,0,0,0
43141,5752,11,Rose,small,0,0,0
43025,5735,9,rose,medium,1,0,0
43118,5750,0,mint,medium,0,0,0
43148,5753,9,White,medium,1,0,0
43136,5751,0,"",medium,0,0,0
43163,5757,0,sage,small,0,0,0
43116,5749,0,"",3XL,2,0,2
43174,5759,1,rose,large,1,0,0
43182,5760,0,white,medium,0,0,0
43146,5753,0,Grey,large,1,0,0
43132,5750,0,coral,XL,1,0,1.5
43131,5750,0,coral,large,1,0,0
43120,5750,0,mint,XL,1,0,1.5
43179,5760,0,navy,medium,0,0,0
43129,5750,0,coral,small,0,0,0
43203,5763,4,blue,medium,1,0,0
43119,5750,0,mint,large,1,0,0
43194,5762,6,tan,medium,0,0,0
43161,5756,0,"",large,1,0,0
43192,5762,0,grey,large,1,0,0
43121,5750,0,mint,2XL,1,0,1.5
43114,5749,0,"",XL,0,0,2
43190,5762,9,grey,small,0,0,0
43201,5763,0,mint,large,1,0,0
43178,5760,0,navy,small,0,0,0
43202,5763,9,blue,small,0,0,0
43157,5755,0,Ivory,medium,0,0,0
43189,5761,0,white,large,1,0,0
43147,5753,13,White,small,0,0,0
43175,5759,12,blue,small,0,0,0
43124,5750,1,navy,medium,0,0,0
43176,5759,10,blue,medium,1,0,0
43149,5753,0,White,large,1,0,0
43139,5752,6,Mint,medium,1,0,0
43193,5762,12,tan,small,0,0,0
43165,5757,0,sage,large,0,0,0
43195,5762,0,tan,large,1,0,0
43144,5753,2,Grey,small,0,0,0
43169,5758,14,"",small,0,0,0
43152,5754,0,"",large,1,0,0
43155,5755,0,Mauve,large,1,0,0
43173,5759,7,rose,medium,1,0,0
43197,5763,7,coral,medium,1,0,0
43167,5757,0,mauve,medium,0,0,0
43127,5750,0,navy,2XL,1,0,1.5
43142,5752,7,Rose,medium,1,0,0
43113,5749,0,"",large,0,0,0
43177,5759,3,blue,large,1,0,0
43199,5763,3,mint,small,0,0,0
43115,5749,0,"",2XL,1,0,2
43140,5752,3,Mint,large,1,0,0
43151,5754,10,"",medium,0,0,0
43196,5763,9,coral,small,0,0,0
43198,5763,0,coral,large,1,0,0
43162,5756,0,"",XL,2,0,0
43305,5776,0,"",XL,1,0,0
43278,5769,0,ivory,large,1,0,0
43256,5767,0,Denim,medium,1,0,0
43228,5765,0,Tan,10,6,0,0
43264,5767,0,Coral,XL,2,0,1.5
43291,5773,0,"",medium,1,0,0
43304,5776,2,"",large,0,0,0
43227,5765,0,Tan,9,5,0,0
43268,5768,1,"",medium,1,0,0
43211,5765,2,Black,5.5,0,0,0
43298,5775,0,"",small,0,0,0
42160,5624,5,Tan,medium,0,0,0
43237,5765,0,Blush,10,6,0,0
43281,5770,0,"",large,0,0,0
43254,5766,0,"",11,6,0,0
43296,5774,0,"",large,0,0,0
43301,5775,0,"",XL,1,0,0
43212,5765,1,Black,6,2,0,0
43216,5765,0,Black,8,4,0,0
43220,5765,4,Tan,5.5,0,0,0
43259,5767,0,Denim,2XL,2,0,1.5
43273,5769,0,grey,small,0,0,0
43210,5764,0,blue,2XL,1,0,0
43252,5766,0,"",9,4,0,0
43288,5772,1,"",large,1,0,0
43208,5764,0,blue,XL,0,0,0
43251,5766,0,"",8.5,4,0,0
43263,5767,0,Coral,large,1,0,0
43255,5767,5,Denim,small,0,0,0
43300,5775,2,"",large,1,0,0
43223,5765,2,Tan,7,3,0,0
43292,5773,0,"",large,1,0,0
43226,5765,0,Tan,8.5,4,0,0
43217,5765,0,Black,8.5,4,0,0
43293,5773,0,"",XL,1,0,0
43260,5767,0,Denim,3XL,3,0,1.5
43248,5766,0,"",7,1,0,0
43214,5765,0,Black,7,3,0,0
43246,5766,0,"",6,0,0,0
43247,5766,0,"",6.5,1,0,0
43267,5768,0,"",small,0,0,0
43206,5764,0,black,1XL,1,0,0
43269,5768,0,"",large,2,0,0
43285,5771,0,"",XL,0,0,0
43231,5765,0,Blush,6.5,2,0,0
43218,5765,0,Black,9,5,0,0
43270,5768,0,"",XL,2,0,1.5
43257,5767,0,Denim,large,1,0,0
43229,5765,4,Blush,5.5,0,0,0
43287,5772,2,"",medium,1,0,0
43209,5764,0,blue,1XL,1,0,0
43272,5768,0,"",3XL,3,0,1.5
43271,5768,0,"",2XL,2,0,1.5
43276,5769,0,ivory,small,0,0,0
43249,5766,0,"",7.5,2,0,0
43236,5765,0,Blush,9,5,0,0
43284,5771,2,"",large,0,0,0
43282,5771,0,"",small,0,0,0
43277,5769,0,ivory,medium,1,0,0
43266,5767,0,Coral,3XL,3,0,1.5
43265,5767,0,Coral,2XL,2,0,1.5
43222,5765,1,Tan,6.5,2,0,0
43250,5766,0,"",8,2,0,0
43261,5767,0,Coral,small,0,0,0
43234,5765,0,Blush,8,4,0,0
43262,5767,0,Coral,medium,1,0,0
43207,5764,0,black,2XL,1,0,0
43232,5765,3,Blush,7,3,0,0
43295,5774,0,"",medium,0,0,0
43279,5770,0,"",small,0,0,0
43200,5763,0,mint,medium,1,0,0
43258,5767,0,Denim,XL,2,0,1.5
43219,5765,0,Black,10,6,0,0
43274,5769,0,grey,medium,1,0,0
43286,5772,1,"",small,0,0,0
43233,5765,0,Blush,7.5,3,0,0
43235,5765,0,Blush,8.5,4,0,0
43283,5771,2,"",medium,0,0,0
42517,5669,0,Rose,small,0,0,0
43215,5765,0,Black,7.5,3,0,0
43204,5763,0,blue,large,1,0,0
43275,5769,0,grey,large,1,0,0
43230,5765,6,Blush,6,2,0,0
43205,5764,0,black,XL,0,0,0
43297,5774,0,"",XL,1,0,0
43225,5765,0,Tan,8,4,0,0
43290,5773,0,"",small,0,0,0
43299,5775,2,"",medium,1,0,0
43221,5765,9,Tan,6,2,0,0
43289,5772,0,"",XL,1,0,0
43303,5776,2,"",medium,0,0,0
43280,5770,0,"",medium,0,0,0
43294,5774,0,"",small,0,0,0
43309,5777,0,"",XL,1,0,0
43302,5776,0,"",small,0,0,0
43307,5777,0,"",medium,0,0,0
43329,5780,0,"",XL,0,0,0
43306,5777,0,"",small,0,0,0
43403,5794,0,blush,1XL,1,0,0
43313,5778,0,"",XL,1,0,0
43332,5781,0,"",large,1,0,0
43312,5778,0,"",large,1,0,0
43350,5784,0,"",3XL,2,0,0
43323,5779,0,"",medium,1,0,0
43398,5793,0,black,large,0,0,0
43358,5786,0,"",2XL,0,0,0
43327,5780,0,"",medium,0,0,0
43362,5787,0,"",3XL,0,0,0
43311,5778,0,"",medium,1,0,0
43308,5777,0,"",large,1,0,0
43344,5782,0,"",11,4,0,0
43340,5782,0,"",8,1,0,0
43401,5793,2,cream,large,0,0,0
43396,5793,9,black,small,0,0,0
43356,5785,2,mint,3XL,1,0,0
43213,5765,0,Black,6.5,2,0,0
43404,5794,0,blush,2XL,1,0,0
43367,5788,3,pink,2XL,1,0,0
43331,5781,3,"",medium,0,0,0
43324,5779,0,"",large,1,0,0
43310,5778,0,"",small,0,0,0
43374,5789,7,"",3XL,0,0,0
43352,5785,0,black,2XL,0,0,0
43347,5783,14,"",three,0,4,1
43375,5790,0,One,11,0,0,0
43399,5793,14,cream,small,0,0,0
43373,5789,0,"",2XL,0,0,0
43326,5780,0,"",small,0,0,0
42419,5656,0,Print,10,4,0,0
43377,5790,0,Three,11,0,0,0
43370,5788,13,white,2XL,1,0,0
43342,5782,0,"",9,2,0,0
43397,5793,1,black,medium,0,0,0
43343,5782,0,"",10,3,0,0
43338,5782,0,"",7,1,0,0
43328,5780,0,"",large,0,0,0
43349,5784,0,"",2XL,1,0,0
43406,5794,0,blue,1XL,1,0,0
43378,5791,7,blush,small,0,0,0
43405,5794,0,blue,XL,0,0,0
43357,5786,0,"",1XL,0,0,0
43339,5782,0,"",7.5,1,0,0
43355,5785,0,mint,2XL,0,0,0
43381,5791,1,mint,small,0,0,0
43361,5787,0,"",2XL,0,0,0
42957,5720,0,Grey,large,0,0,0
43333,5781,0,"",XL,1,0,1.5
43322,5779,0,"",small,0,0,0
43335,5781,0,"",3XL,2,0,1.5
43372,5789,1,"",1XL,0,0,0
43325,5779,0,"",XL,1,0,0
43353,5785,0,black,3XL,1,0,0
43351,5785,0,black,1XL,0,0,0
43348,5784,0,"",1XL,0,0,0
43117,5750,0,mint,small,0,0,0
43368,5788,2,pink,3XL,1,0,0
43376,5790,0,Two,11,0,0,0
43379,5791,1,blush,medium,0,0,0
43336,5782,0,"",6,0,0,0
43369,5788,6,white,1XL,0,0,0
43330,5781,14,"",small,0,0,0
43107,5748,0,mocha,large,1,0,0
43360,5787,0,"",1XL,0,0,0
43359,5786,0,"",3XL,0,0,0
43400,5793,9,cream,medium,0,0,0
43341,5782,0,"",8.5,2,0,0
43371,5788,6,white,3XL,1,0,0
43334,5781,0,"",2XL,1,0,1.5
43354,5785,0,mint,1XL,0,0,0
43366,5788,7,pink,1XL,0,0,0
43128,5750,0,navy,3XL,2,0,1.5
43346,5783,11,"",two,0,0,0
43337,5782,0,"",6.5,0,0,0
43380,5791,0,blush,large,0,0,0
43412,5795,2,sage,medium,1,0,0
43253,5766,0,"",10,5,0,0
43418,5797,0,"",M/L,0,0,0
43416,5796,0,"",three,0,2,2
43426,5798,0,sage,XL,1,0,0
43407,5794,0,blue,2XL,1,0,0
43413,5795,0,sage,large,1,0,0
43410,5795,0,coral,large,1,0,0
43408,5795,0,coral,small,0,0,0
43423,5798,0,sage,small,0,0,0
43424,5798,0,sage,medium,0,0,0
43425,5798,0,sage,large,1,0,0
43427,5798,0,rose,small,0,0,0
43064,5744,0,black,medium,1,0,0
43429,5798,0,rose,large,1,0,0
43430,5798,0,rose,XL,1,0,0
43431,5798,0,white,small,0,0,0
43409,5795,0,coral,medium,1,0,0
43428,5798,0,rose,medium,0,0,0
43068,5744,0,olive,large,1,0,0
43419,5798,0,black,small,0,0,0
43421,5798,0,black,large,1,0,0
43414,5796,9,"",one,0,4,3
43422,5798,0,black,XL,1,0,0
43224,5765,0,Tan,7.5,3,0,0
28278,3830,0,"",9,2,0,0
43411,5795,9,sage,small,0,0,0
43417,5797,0,"",S/M,0,0,0
43420,5798,2,black,medium,0,0,0
28277,3830,0,"",8.5,2,0,0
43402,5794,8,blush,XL,0,0,0
43415,5796,21,"",two,0,0,0
42968,5721,0,Rose,medium,0,0,0
43345,5783,0,"",one,0,2,1
43440,5799,0,charcoal,medium,1,0,0
43457,5800,0,coral,large,0,0,0
43450,5799,0,pink,XL,2,0,0
43432,5798,0,white,medium,0,0,0
43436,5799,0,blue,medium,1,0,0
43434,5798,0,white,XL,0,0,0
43443,5799,0,mint,small,0,0,0
43448,5799,0,pink,medium,1,0,0
43435,5799,5,blue,small,0,0,0
43451,5800,0,mint,small,0,0,0
43452,5800,0,mint,medium,0,0,0
43447,5799,9,pink,small,0,0,0
43454,5800,0,mint,XL,1,0,0
43455,5800,0,coral,small,0,0,0
43456,5800,0,coral,medium,0,0,0
43439,5799,13,charcoal,small,0,0,0
43458,5800,0,coral,XL,1,0,0
43459,5800,0,mauve,small,0,0,0
43438,5799,0,blue,XL,2,0,0
43460,5800,0,mauve,medium,0,0,0
43461,5800,0,mauve,large,0,0,0
43462,5800,0,mauve,XL,1,0,0
43433,5798,0,white,large,1,0,0
43437,5799,0,blue,large,2,0,0
43441,5799,0,charcoal,large,2,0,0
43442,5799,0,charcoal,XL,2,0,0
43449,5799,0,pink,large,2,0,0
43445,5799,0,mint,large,2,0,0
43446,5799,0,mint,XL,2,0,0
43453,5800,0,mint,large,0,0,0
43444,5799,0,mint,medium,1,0,0
43550,5807,0,black,small,0,0,0
43479,5803,7,black,small,0,0,0
43551,5807,0,black,medium,0,0,0
43483,5803,0,mint,medium,0,0,0
43573,5811,0,"",medium,0,0,0
43552,5807,0,black,large,0,0,0
43473,5802,0,"",small,0,0,0
43493,5804,0,black,large,0,0,0
43555,5807,0,slate,large,0,0,0
43548,5806,0,blue,"",0,0,0
43572,5811,2,"",small,0,0,0
43464,5800,0,ivory,medium,0,0,0
43468,5801,3,"",medium,1,0,0
43561,5809,1,blush,M/L,0,0,0
43481,5803,5,black,large,0,0,0
43495,5804,0,plum,medium,0,0,0
43012,5732,9,mocha,small,0,0,0
43568,5810,0,"",7,1,0,0
43497,5804,0,white,small,0,0,0
43010,5732,9,mauve,medium,1,0,0
43486,5803,0,peach,medium,0,0,0
43467,5801,0,"",small,0,0,0
43539,5805,1,teal,XL,1,0,0
43463,5800,0,ivory,small,0,0,0
43536,5805,4,teal,small,0,0,0
43562,5809,0,blue,S/M,0,0,0
43470,5801,0,"",XL,1,0,1.5
43576,5812,1,"",medium,1,0,0
43499,5804,0,white,large,0,0,0
43560,5809,10,blush,S/M,0,0,0
43537,5805,0,teal,medium,0,0,0
43579,5813,0,"",small,0,0,0
43480,5803,0,black,medium,0,0,0
43578,5812,0,"",XL,2,0,0
43487,5803,0,peach,large,0,0,0
43556,5808,0,blue,S/M,0,0,0
43554,5807,0,slate,medium,0,0,0
43564,5809,1,white,S/M,0,0,0
43498,5804,0,white,medium,0,0,0
43581,5813,0,"",large,1,0,0
43565,5809,0,white,M/L,0,0,0
43580,5813,0,"",medium,0,0,0
43541,5805,0,teal,2XL,2,0,0
43583,5814,0,"",1XL,0,0,0
43540,5805,0,teal,1XL,2,0,0
43563,5809,0,blue,M/L,0,0,0
43475,5802,2,"",large,1,0,0
43489,5803,0,mauve,medium,0,0,0
43469,5801,7,"",large,1,0,0
43542,5805,3,ash,small,0,0,0
43559,5808,0,white,M/L,0,0,0
43472,5801,0,"",3XL,3,0,1.5
43465,5800,0,ivory,large,0,0,0
43558,5808,0,white,S/M,0,0,0
43584,5814,0,"",2XL,0,0,0
43009,5732,9,mauve,small,0,0,0
43553,5807,0,slate,small,0,0,0
43569,5810,0,"",8,2,0,0
43574,5811,0,"",large,1,0,0
43587,5815,0,Black,medium,0,0,0
43484,5803,0,mint,large,0,0,0
43482,5803,3,mint,small,0,0,0
43575,5812,3,"",small,0,0,0
43585,5814,0,"",3XL,0,0,0
43491,5804,0,black,small,0,0,0
43494,5804,0,plum,small,0,0,0
43485,5803,0,peach,small,0,0,0
43471,5801,0,"",2XL,2,0,1.5
43492,5804,0,black,medium,0,0,0
43571,5810,0,"",10,3,0,0
43496,5804,0,plum,large,0,0,0
43582,5813,0,"",xl,1,0,0
43549,5806,0,grey,"",0,0,0
43488,5803,9,mauve,small,0,0,0
43570,5810,0,"",9,3,0,0
43567,5810,3,"",6,1,0,0
43577,5812,0,"",large,1,0,0
42793,5699,0,navy,small,0,0,0
43566,5810,3,"",5,0,0,0
43538,5805,0,teal,large,0,0,0
43490,5803,0,mauve,large,0,0,0
43466,5800,0,ivory,XL,1,0,0
43611,5816,8,silver,"",0,0,0
43646,5820,0,black,small,0,0,0
42760,5696,0,white,XL,0,0,0
43669,5822,2,mauve,large,1,0,0
43650,5820,0,mauve,medium,0,0,0
43641,5819,0,Grey,2XL,1,0,0
43644,5819,1,Olive,1Xl,0,0,0
43653,5820,0,white,medium,0,0,0
43616,5817,0,Plum,medium,1,0,0
43624,5817,4,Olive,small,0,0,0
43659,5821,28,green,medium,1,0,0
43630,5818,0,Olive,small,0,0,0
43639,5819,0,Brick,2XL,1,0,0
42746,5696,0,black,medium,0,0,0
43666,5822,0,black,large,1,0,0
43658,5821,33,green,small,0,0,0
43590,5815,0,Black,2XL,1,0,1
43603,5815,0,Ivory,large,1,0,0
43626,5817,4,Olive,large,1,0,0
43605,5815,0,Ivory,2XL,1,0,1
43670,5822,9,sage,small,0,0,0
43595,5815,0,Brick,2XL,1,0,1
43643,5819,0,Plum,2XL,1,0,0
43661,5821,28,navy,small,0,0,0
43614,5817,0,Black,large,1,0,0
43588,5815,0,Black,large,1,0,0
43625,5817,0,Olive,medium,1,0,0
43609,5815,0,Olive,1XL,1,0,1
43649,5820,0,mauve,small,0,0,0
43607,5815,0,Olive,medium,0,0,0
43615,5817,0,Plum,small,0,0,0
43632,5818,0,Olive,large,0,0,0
43601,5815,0,Ivory,small,0,0,0
43608,5815,0,Olive,large,1,0,0
43591,5815,0,Brick,small,0,0,0
43596,5815,0,Purple,small,0,0,0
43652,5820,0,white,small,0,0,0
43665,5822,6,black,medium,0,0,0
43651,5820,0,mauve,large,0,0,0
43664,5822,2,black,small,0,0,0
43602,5815,0,Ivory,medium,0,0,0
43637,5819,0,Black,2XL,1,0,0
43600,5815,0,Purple,2XL,1,0,1
43672,5822,7,sage,large,1,0,0
43589,5815,0,Black,1XL,1,0,1
43621,5817,7,Mustard,small,0,0,0
43640,5819,0,Grey,1Xl,0,0,0
43631,5818,0,Olive,medium,0,0,0
43642,5819,0,Plum,1Xl,0,0,0
43647,5820,0,black,medium,0,0,0
43613,5817,0,Black,medium,1,0,0
43633,5818,15,Mocha,small,0,0,0
43656,5820,0,olive,medium,0,0,0
43170,5758,4,"",medium,1,0,0
43645,5819,1,Olive,2XL,1,0,0
43663,5821,28,navy,large,1,0,0
43604,5815,0,Ivory,1XL,1,0,1
43667,5822,1,mauve,small,0,0,0
43660,5821,34,green,large,1,0,0
43668,5822,0,mauve,medium,0,0,0
43598,5815,0,Purple,large,1,0,0
42747,5696,0,black,large,0,0,0
43636,5819,1,Black,1Xl,0,0,0
43627,5818,2,Rose,small,0,0,0
43612,5817,2,Black,small,0,0,0
43619,5817,4,Blush,medium,1,0,0
42759,5696,0,white,large,0,0,0
43657,5820,0,olive,large,0,0,0
43622,5817,0,Mustard,medium,1,0,0
43617,5817,0,Plum,large,1,0,0
43618,5817,8,Blush,small,0,0,0
43655,5820,0,olive,small,0,0,0
43586,5815,0,Black,small,0,0,0
43592,5815,0,Brick,medium,0,0,0
43606,5815,0,Olive,small,0,0,0
43662,5821,31,navy,medium,1,0,0
43623,5817,1,Mustard,large,1,0,0
43634,5818,7,Mocha,medium,0,0,0
43654,5820,0,white,large,0,0,0
43635,5818,3,Mocha,large,0,0,0
43638,5819,0,Brick,1Xl,0,0,0
43610,5815,0,Olive,2XL,1,0,1
43671,5822,5,sage,medium,0,0,0
43593,5815,0,Brick,large,1,0,0
43620,5817,2,Blush,large,1,0,0
43648,5820,0,black,large,0,0,0
43713,5829,2,Wine,medium,0,0,0
43688,5825,3,pink,small,0,0,0
43725,5830,4,Ivory,medium,0,0,0
43678,5823,0,sage,large,2,0,0
43722,5829,0,Grey,2XL,1,0,0.44
43723,5829,0,Grey,3XL,2,0,0.44
43709,5828,13,blue,small,0,0,0
43730,5830,1,Peach,small,0,0,0
43674,5823,0,rose,medium,1,0,0
43676,5823,0,sage,small,0,0,0
43474,5802,0,"",medium,0,0,0
43714,5829,0,Wine,large,0,0,0
43698,5827,0,blue,medium,0,0,0
43701,5827,0,grey,medium,0,0,0
43715,5829,0,Wine,1XL,1,0,0.44
43711,5828,3,blue,large,1,0,0
43478,5802,0,"",3XL,2,0,1.75
43704,5827,0,rose,medium,0,0,0
43731,5830,5,Peach,medium,0,0,0
43705,5827,0,rose,large,1,0,0
43679,5824,0,navy,small,0,0,0
43732,5830,0,Peach,large,1,0,0
43687,5825,0,navy,large,0,0,0
43476,5802,0,"",XL,1,0,1.75
43477,5802,0,"",2XL,2,0,1.75
43733,5830,5,Peach,1XL,1,0,0.88
43728,5830,0,Ivory,2XL,2,0,0.88
40205,5386,0,Green,XL,1,0,0
43716,5829,0,Wine,2XL,1,0,0.44
43717,5829,0,Wine,3XL,2,0,0.44
43694,5826,5,blue,small,0,0,0
40211,5386,0,Black,medium,0,0,0
43681,5824,0,navy,large,1,0,0
43695,5826,2,blue,medium,0,0,0
43702,5827,0,grey,large,1,0,0
43727,5830,3,Ivory,1XL,1,0,0.88
43724,5830,5,Ivory,small,0,0,0
31408,4211,0,olive,1XL,1,0,0
43696,5826,0,blue,large,1,0,0
1764,271,1,"",Black Vintage,0,0,0
43729,5830,1,Ivory,3XL,2,0,0.88
43708,5828,0,cream,large,1,0,0
43682,5824,2,mustard,small,0,0,0
43703,5827,0,rose,small,0,0,0
43686,5825,1,navy,medium,0,0,0
43718,5829,11,Grey,small,0,0,0
43700,5827,0,grey,small,0,0,0
43719,5829,0,Grey,medium,0,0,0
43677,5823,0,sage,medium,1,0,0
43720,5829,0,Grey,large,0,0,0
43726,5830,1,Ivory,large,1,0,0
43690,5825,0,pink,large,0,0,0
43557,5808,0,blue,M/L,0,0,0
43689,5825,4,pink,medium,0,0,0
43707,5828,0,cream,medium,0,0,0
43699,5827,0,blue,large,1,0,0
43692,5826,0,rust,medium,0,0,0
43712,5829,0,Wine,small,0,0,0
43673,5823,0,rose,small,0,0,0
43684,5824,0,mustard,large,1,0,0
43697,5827,0,blue,small,0,0,0
43693,5826,0,rust,large,1,0,0
43680,5824,0,navy,medium,1,0,0
43675,5823,0,rose,large,2,0,0
43691,5826,3,rust,small,0,0,0
43706,5828,6,cream,small,0,0,0
43721,5829,0,Grey,1XL,1,0,0.44
43710,5828,12,blue,medium,0,0,0
43685,5825,0,navy,small,0,0,0
43683,5824,3,mustard,medium,1,0,0
43777,5835,3,Sage,2XL,2,0,0.88
43759,5834,0,Ivory,3XL,4,0,0
43789,5836,0,Mint,2XL,2,0,0.88
43788,5836,0,Mint,1XL,2,0,0.88
43770,5835,0,Blue,1XL,1,0,0.88
43786,5836,0,Mint,medium,1,0,0
43758,5834,5,Ivory,2XL,3,0,0
43799,5837,0,Black,large,2,0,0
43762,5834,0,Mocha,large,1,0,0
43805,5837,0,Ivory,large,2,0,0
43793,5836,0,Oatmeal,large,1,0,0
43752,5832,0,Mint,2XL,2,0,0.88
43791,5836,0,Oatmeal,small,0,0,0
43751,5832,0,Mint,1XL,2,0,0.88
43766,5833,5,gold,"",0,0,0
43737,5831,3,"",medium,0,0,0
43794,5836,0,Oatmeal,1XL,2,0,0.88
43800,5837,0,Black,1Xl,2,0,0.88
43780,5836,0,Coral,medium,1,0,0
43745,5832,4,Tan,1XL,2,0,0.88
43736,5831,8,"",small,0,0,0
43802,5837,0,Black,3XL,4,0,0.88
43785,5836,0,Mint,small,0,0,0
43735,5830,0,Peach,3XL,2,0,0.88
43787,5836,0,Mint,large,1,0,0
43768,5835,3,Blue,medium,0,0,0
43754,5834,0,Ivory,small,0,0,0
43738,5831,0,"",large,1,0,0
43803,5837,2,Ivory,small,0,0,0
43783,5836,0,Coral,2XL,2,0,0.88
43781,5836,0,Coral,large,1,0,0
43746,5832,0,Tan,2XL,2,0,0.88
43806,5837,1,Ivory,1Xl,2,0,0.88
43734,5830,3,Peach,2XL,2,0,0.88
43761,5834,0,Mocha,medium,0,0,0
43744,5832,0,Tan,large,1,0,0
43743,5832,0,Tan,medium,0,0,0
43808,5837,0,Ivory,3XL,4,0,0.88
43767,5835,3,Blue,small,0,0,0
43757,5834,16,Ivory,1XL,2,0,0
43763,5834,6,Mocha,1XL,2,0,0
43795,5836,0,Oatmeal,2XL,2,0,0.88
43771,5835,0,Blue,2XL,2,0,0.88
43741,5831,0,"",3XL,3,0,0.88
43748,5832,2,Mint,small,0,0,0
43784,5836,0,Coral,3XL,2,0,0.88
43760,5834,2,Mocha,small,0,0,0
43782,5836,1,Coral,1XL,2,0,0.88
43778,5835,0,Sage,3XL,3,0,0.88
43801,5837,0,Black,2XL,3,0,0.88
43790,5836,0,Mint,3XL,2,0,0.88
43747,5832,0,Tan,3XL,2,0,0.88
43764,5834,0,Mocha,2XL,3,0,0
43804,5837,0,Ivory,medium,0,0,0
43807,5837,0,Ivory,2XL,3,0,0.88
43776,5835,2,Sage,1XL,1,0,0.88
43742,5832,5,Tan,small,0,0,0
43749,5832,0,Mint,medium,0,0,0
43772,5835,0,Blue,3XL,3,0,0.88
43756,5834,0,Ivory,large,1,0,0
43755,5834,0,Ivory,medium,0,0,0
43750,5832,0,Mint,large,1,0,0
43798,5837,0,Black,medium,0,0,0
43769,5835,0,Blue,large,0,0,0
43739,5831,1,"",1XL,2,0,0.88
43773,5835,0,Sage,small,0,0,0
43774,5835,0,Sage,medium,0,0,0
43753,5832,0,Mint,3XL,2,0,0.88
43797,5837,0,Black,small,0,0,0
43779,5836,1,Coral,small,0,0,0
43792,5836,0,Oatmeal,medium,1,0,0
43775,5835,0,Sage,large,0,0,0
43796,5836,0,Oatmeal,3XL,2,0,0.88
43765,5834,0,Mocha,3XL,4,0,0
43740,5831,0,"",2XL,3,0,0.88
43809,5837,0,Mocha,small,0,0,0
43866,5842,0,"",XL,1,0,0
43882,5841,0,yellow,XL,1,0,1.5
43877,5844,0,Blue,medium,0,0,0
43812,5837,7,Mocha,1Xl,2,0,0.88
43899,5841,0,navy,large,1,0,0
43888,5841,0,mint,XL,1,0,1.5
43825,5839,0,Coral,medium,0,0,0
43880,5841,0,yellow,medium,0,0,0
43870,5844,0,Pink,small,0,0,0
43869,5843,0,"",large,0,0,0
43815,5838,2,"",small,0,0,0
43826,5839,0,Coral,large,0,0,0
43887,5841,0,mint,large,1,0,0
43837,5840,0,"",2Xl,1,0,0
43816,5838,0,"",medium,0,0,0
43817,5838,0,"",large,0,0,0
43892,5841,0,peach,medium,0,0,0
43818,5838,0,"",1XL,1,0,0.88
43819,5838,0,"",2XL,1,0,0.88
43883,5841,0,yellow,2XL,2,0,1.5
43820,5838,0,"",3XL,1,0,0.88
43886,5841,0,mint,medium,0,0,0
43879,5841,1,yellow,small,0,0,0
43885,5841,0,mint,small,0,0,0
43897,5841,0,navy,small,0,0,0
43814,5837,1,Mocha,3XL,4,0,0.88
43891,5841,0,peach,small,0,0,0
43810,5837,0,Mocha,medium,0,0,0
43893,5841,0,peach,large,1,0,0
43835,5840,0,"",large,0,0,0
43811,5837,0,Mocha,large,2,0,0
43873,5844,0,Purple,small,0,0,0
43895,5841,0,peach,2XL,2,0,1.5
43890,5841,0,mint,3XL,3,0,1.5
43898,5841,0,navy,medium,0,0,0
43829,5839,0,Tan,large,0,0,0
43834,5840,0,"",medium,0,0,0
43828,5839,0,Tan,medium,0,0,0
43813,5837,2,Mocha,2XL,3,0,0.88
43824,5839,2,Coral,small,0,0,0
43827,5839,6,Tan,small,0,0,0
43833,5840,0,"",small,0,0,0
43863,5842,14,"",small,0,0,0
43884,5841,0,yellow,3XL,3,0,1.5
43867,5843,26,"",small,0,0,0
43896,5841,0,peach,3XL,3,0,1.5
43881,5841,1,yellow,large,1,0,0
43864,5842,0,"",medium,0,0,0
43865,5842,0,"",large,0,0,0
43889,5841,0,mint,2XL,2,0,1.5
43868,5843,0,"",medium,0,0,0
43900,5841,0,navy,XL,1,0,1.5
43871,5844,0,Pink,medium,0,0,0
43876,5844,1,Blue,small,0,0,0
43838,5840,0,"",3XL,1,0,0
43894,5841,1,peach,XL,1,0,1.5
43836,5840,0,"",1xl,1,0,0
43874,5844,0,Purple,medium,0,0,0
43875,5844,0,Purple,large,0,0,0
43872,5844,0,Pink,large,0,0,0
43878,5844,0,Blue,large,0,0,0
43998,5845,0,olive,10,5,0,0
43543,5805,0,ash,medium,0,0,0
43987,5845,4,rose,5,0,0,0
43982,5845,0,black,6,2,0,0
43985,5845,0,black,9,4,0,0
43986,5845,0,black,10,5,0,0
43991,5845,0,rose,9,4,0,0
43902,5841,0,navy,3XL,3,0,1.5
43997,5845,0,olive,9,4,0,0
43994,5845,2,olive,6,2,0,0
43906,5841,0,purple,XL,1,0,1.5
43903,5841,0,purple,small,0,0,0
43990,5845,0,rose,8,3,0,0
43907,5841,0,purple,2XL,2,0,1.5
43992,5845,0,rose,10,5,0,0
43908,5841,0,purple,3XL,2,0,1.5
43545,5805,0,ash,XL,1,0,0
